OID_,LandV_Num,Area,Site,LA_Year
24538,175159,0.028401963,Site29,1989
24539,110349,0.023138092,Site29,1993
24540,104612,0.025913583,Site29,1999
24541,76115,0.028876482,Site29,1984
24542,68867,0.026013763,Site29,1988
24543,133233,0.018579528,Site29,1994
24544,207066,0.044597368,Site29,2010
24545,234289,0.044590507,Site29,2003
24546,16749,0.0445963,Site29,1975
24547,395288,0.044590933,Site29,2013
24548,216451,0.044566036,Site29,2011
24549,408518,0.044593358,Site29,2014
24550,113752,0.044590735,Site29,1999
24551,283651,0.044579024,Site29,2014
24552,72268,0.044584124,Site29,1984
24553,147268,0.041207325,Site29,2001
24554,131442,0.044598198,Site29,1992
24555,125466,0.040602131,Site29,1992
24556,492100,0.038673133,Site29,2016
24557,18200,0.053051437,Site29,1975
24558,59480,0.051045514,Site29,1982
24559,609150,0.050877574,Site29,2015
24560,327569,0.050855874,Site29,2013
24561,78694,0.050837631,Site29,1981
24562,22108,0.050824467,Site29,1976
24563,29440,0.050800537,Site29,1977
24564,198168,0.069827492,Site29,2002
24565,24208,0.066916265,Site29,1975
24566,212141,0.052147913,Site29,2002
24567,220219,0.05087241,Site29,2003
24568,235755,0.050850429,Site29,2003
24569,68782,0.050824541,Site29,1997
24570,456500,0.029011565,Site29,2016
24571,243402,0.021801846,Site29,2012
24572,237137,0.057171456,Site29,2014
24573,149189,0.041536153,Site29,1990
24574,109201,0.059798369,Site29,1990
24575,79329,0.049056719,Site29,1980
24576,240203,0.049051231,Site29,2004
24577,129782,0.048667367,Site29,1992
24578,283442,0.049082002,Site29,2004
24579,300258,0.049158821,Site29,2004
24580,316216,0.049238229,Site29,2010
24581,346319,0.053398392,Site29,2006
24582,105372,0.067703205,Site29,1987
24583,9926,0.16910917,Site29,1999
24584,132426,0.131259227,Site29,1999
24585,150585,0.063705952,Site29,1989
24586,362022,0.046197919,Site29,2014
24587,16499,0.049415904,Site29,1977
24588,186566,0.044331507,Site29,1992
24589,446000,0.039232382,Site29,2006
24590,238163,0.034105577,Site29,2004
24591,269029,0.03142426,Site29,2004
24592,54572,0.035350072,Site29,1987
24593,11158,0.030882065,Site29,1975
24594,264409,0.036497518,Site29,2012
24595,11982,0.042108287,Site29,1975
24596,385979,0.04588055,Site29,2005
24597,12612,0.042236553,Site29,1975
24598,182982,0.040911006,Site29,1992
24599,125281,0.042771192,Site29,1995
24600,12612,0.044819987,Site29,1975
24601,462954,0.04688327,Site29,2015
24602,224061,0.048941653,Site29,1993
24603,172209,0.05099572,Site29,2002
24604,519481,0.05268776,Site29,2006
24605,334775,0.054646588,Site29,2006
24606,142557,0.056598553,Site29,2001
24607,13435,0.058912659,Site29,1975
24608,422344,0.026690679,Site29,2015
24609,273581,0.043045665,Site29,2010
24610,311854,0.147535023,Site29,2001
24611,61165,0.162757101,Site29,2003
24612,110057,0.060390631,Site29,1997
24613,332252,0.053596744,Site29,2011
24614,362231,0.095218924,Site29,2011
24615,121361,0.079708665,Site29,1981
24616,112818,0.05846054,Site29,1996
24617,195233,0.061354405,Site29,1992
24618,428210,0.132318215,Site29,2003
24619,239043,0.069363956,Site29,1989
24620,466376,0.069327216,Site29,2006
24621,15603,0.074050672,Site29,2013
24622,20803,0.091440903,Site29,2013
24623,104023,0.475124123,Site29,2013
24624,2870,0.067616904,Site29,1975
24625,258892,0.067594469,Site29,2012
24626,287509,0.068875097,Site29,2003
24627,369282,0.285139197,Site29,2013
24628,20066,0.037869032,Site29,1975
24629,20066,0.03707166,Site29,1975
24630,29177,0.052437322,Site29,1975
24631,213202,0.046982249,Site29,2015
24632,387800,0.049164761,Site29,2008
24633,13435,0.049378805,Site29,1975
24634,181,0.001961259,Site29,1975
24635,14061,0.052249392,Site29,1975
24636,189079,0.052250839,Site29,1991
24637,275650,0.052247727,Site29,2011
24638,117052,0.052247479,Site29,1995
24639,86744,0.052253096,Site29,1985
24640,217561,0.05224787,Site29,2009
24641,264665,0.052252976,Site29,2009
24642,42884,0.052253581,Site29,1985
24643,509714,0.052241041,Site29,2013
24644,12612,0.052260004,Site29,1975
24645,426367,0.052253039,Site29,2004
24646,273052,0.052240715,Site29,2011
24647,92914,0.052240391,Site29,2001
24648,114553,0.052252908,Site29,2001
24649,175699,0.052252051,Site29,1993
24650,430781,0.052246615,Site29,2014
24651,277561,0.068718745,Site29,1986
24652,89045,0.062601159,Site29,1987
24653,307775,0.062568272,Site29,1991
24654,530519,0.062375321,Site29,2012
24655,134562,0.062681634,Site29,1986
24656,35885,0.062484145,Site29,1978
24657,124789,0.062451515,Site29,2002
24658,262832,0.062538303,Site29,1998
24659,271625,0.060407751,Site29,2012
24660,23175,0.090292323,Site29,1975
24661,145409,0.076883738,Site29,2000
24662,338918,0.057707582,Site29,2015
24663,147252,0.060898118,Site29,2002
24664,261013,0.061456873,Site29,2006
24665,380736,0.062006408,Site29,2009
24666,384886,0.062562094,Site29,2013
24667,274153,0.063123542,Site29,2004
24668,180376,0.063676133,Site29,2012
24669,320355,0.069005462,Site29,1992
24670,224009,0.076740729,Site29,2003
24671,245070,0.078773697,Site29,2004
24672,452000,0.08079604,Site29,2016
24673,416252,0.082837007,Site29,2015
24674,123542,0.0831416,Site29,1997
24675,420000,0.088930178,Site29,2016
24676,141959,0.090969923,Site29,1999
24677,692641,0.092975258,Site29,2006
24678,339529,0.095034748,Site29,2007
24679,339529,0.097053454,Site29,2007
24680,310687,0.099074438,Site29,2004
24681,157502,0.101102854,Site29,1984
24682,713208,0.103148707,Site29,2011
24683,367035,0.105178779,Site29,2003
24684,76893,0.107197136,Site29,1980
24685,100510,0.199310687,Site29,1977
24686,234980,0.065876289,Site29,2010
24687,237586,0.083170483,Site29,2003
24688,364478,0.15075226,Site29,1992
24689,767529,0.175236628,Site29,2015
24690,281387,0.04436164,Site29,2011
24691,221463,0.055452833,Site29,2006
24692,35373,0.055438069,Site29,1979
24693,526291,0.055424743,Site29,2006
24694,181,0.004631243,Site29,1975
24695,141845,0.055431287,Site29,1994
24696,133748,0.044334231,Site29,1999
24697,313854,0.04432225,Site29,2011
24698,105407,0.033248032,Site29,1999
24699,15925,0.050760538,Site29,1975
24700,451200,0.042135785,Site29,2016
24701,220219,0.085430457,Site29,2003
24702,49747,0.08543658,Site29,1977
24703,135571,0.085452889,Site29,1982
24704,40586,0.085434121,Site29,1976
24705,606061,0.085424199,Site29,2006
24706,249582,0.085449058,Site29,2002
24707,518100,0.085425239,Site29,2006
24708,507411,0.085431812,Site29,2014
24709,121688,0.085454632,Site29,1982
24710,600520,0.085424344,Site29,2004
24711,242068,0.085437481,Site29,2010
24712,122953,0.085439586,Site29,1982
24713,5200,0.009283675,Site29,2013
24714,181,0.002851904,Site29,1975
24715,1210,0.016209161,Site29,1997
24716,58861,0.038073839,Site29,1986
24717,293626,0.0507482,Site29,2003
24718,233890,0.025358397,Site29,2010
24719,349397,0.025361842,Site29,2013
24720,151333,0.050709784,Site29,1997
24721,422344,0.050699953,Site29,2015
24722,579000,0.050693491,Site29,2016
24723,148837,0.025343427,Site29,2010
24724,74179,0.025340234,Site29,1998
24725,19674,0.025337908,Site29,2014
24726,20710,0.025335296,Site29,2014
24727,285807,0.039792084,Site29,2014
24728,312070,0.085442068,Site29,2013
24729,209124,0.08543487,Site29,1992
24730,20063,0.08545111,Site29,1975
24731,145540,0.085423044,Site29,1988
24732,1675162,0.088835058,Site29,2015
24733,410891,0.082032761,Site29,2013
24734,50330,0.062209333,Site29,1977
24735,10514,0.023229278,Site29,1997
24736,540362,0.062206531,Site29,2008
24737,10514,0.023224894,Site29,1997
24738,335325,0.11071982,Site29,2004
24739,2070,0.014612132,Site29,2014
24740,341,0.004632981,Site29,1997
24741,134433,0.050741582,Site29,1992
24742,124849,0.025333666,Site29,2010
24743,228548,0.025345537,Site29,2010
24744,210431,0.059880507,Site29,2003
24745,56256,0.059258205,Site29,1980
24746,16956,0.058636473,Site29,1975
24747,218071,0.05803517,Site29,2004
24748,293168,0.057415541,Site29,2013
24749,151534,0.056797938,Site29,1999
24750,121743,0.056187111,Site29,1994
24751,29440,0.055570061,Site29,1977
24752,226803,0.054955207,Site29,2010
24753,25257,0.054346688,Site29,1977
24754,124635,0.053720592,Site29,2000
24755,308425,0.053113148,Site29,2015
24756,483708,0.077414528,Site29,2013
24757,219857,0.057653681,Site29,1991
24758,364081,0.108531512,Site29,2013
24759,288489,0.046473538,Site29,2008
24760,15774,0.022925684,Site29,1999
24761,382749,0.091682892,Site29,2015
24762,559646,0.049991509,Site29,2013
24763,108168,0.048994031,Site29,1998
24764,285003,0.04800462,Site29,2004
24765,228541,0.047032971,Site29,1991
24766,198273,0.046032522,Site29,2003
24767,129210,0.042358425,Site29,1994
24768,343967,0.047987909,Site29,2008
24769,254573,0.047217991,Site29,2001
24770,13021,0.049996939,Site29,1975
24771,406100,0.056353215,Site29,2015
24772,9157,0.070840045,Site29,1979
24773,31626,0.043069437,Site29,1979
24774,104997,0.055735865,Site29,1984
24775,63879,0.055751295,Site29,1979
24776,387185,0.041764187,Site29,2014
24777,195748,0.044080953,Site29,2003
24778,161087,0.055210634,Site29,1993
24779,62066,0.047660587,Site29,1980
24780,10331,0.033071787,Site29,1975
24781,28676,0.032766508,Site29,1979
24782,82541,0.032465764,Site29,1997
24783,67945,0.064040611,Site29,1986
24784,16333,0.059584384,Site29,1975
24785,104805,0.064183853,Site29,1981
24786,126294,0.06355909,Site29,1996
24787,278365,0.057375237,Site29,2013
24788,488335,0.062328425,Site29,2015
24789,127283,0.061719672,Site29,2001
24790,113292,0.061099994,Site29,1987
24791,198533,0.06047928,Site29,1995
24792,384800,0.067055573,Site29,2005
24793,103600,0.037036214,Site29,2000
24794,152356,0.044806136,Site29,1991
24795,201724,0.04460131,Site29,2010
24796,131940,0.044588013,Site29,1994
24797,127002,0.044595725,Site29,2004
24798,369551,0.044595786,Site29,2015
24799,138228,0.044595669,Site29,2001
24800,200476,0.044591459,Site29,1990
24801,276080,0.044601958,Site29,2012
24802,128709,0.044593008,Site29,1993
24803,110260,0.044597728,Site29,1988
24804,312070,0.044602165,Site29,2013
24805,31201,0.044590146,Site29,1978
24806,471900,0.04459584,Site29,2016
24807,234289,0.04460129,Site29,2003
24808,137684,0.048037117,Site29,1991
24809,429620,0.073537229,Site29,2010
24810,382180,0.054957294,Site29,2013
24811,174048,0.06334505,Site29,2009
24812,159451,0.050244936,Site29,1993
24813,133790,0.049864986,Site29,1996
24814,142812,0.049476701,Site29,2000
24815,139565,0.049099026,Site29,2000
24816,13435,0.04870468,Site29,1975
24817,292617,0.048327243,Site29,2013
24818,13021,0.047948318,Site29,1975
24819,233781,0.055248035,Site29,2005
24820,2079921,0.113652869,Site29,2009
24821,213391,0.045425352,Site29,2010
24822,468300,0.043416074,Site29,2016
24823,415500,0.044588405,Site29,2007
24824,175217,0.044601641,Site29,1995
24825,312070,0.044586322,Site29,2013
24826,126294,0.044600828,Site29,1996
24827,230374,0.044594612,Site29,2003
24828,267322,0.04459027,Site29,2003
24829,276235,0.044600693,Site29,2004
24830,350010,0.044591418,Site29,2014
24831,374448,0.044601155,Site29,2014
24832,184315,0.050162959,Site29,2002
24833,37757,0.050166631,Site29,1998
24834,141692,0.086273447,Site29,1999
24835,122499,0.057943777,Site29,1984
24836,471076,0.057356723,Site29,2015
24837,283442,0.056743576,Site29,2004
24838,115273,0.056156917,Site29,1988
24839,286775,0.055544934,Site29,2010
24840,376148,0.054950354,Site29,2013
24841,12612,0.054358041,Site29,1975
24842,115345,0.053746538,Site29,1996
24843,213717,0.053156508,Site29,2010
24844,207311,0.0525512,Site29,1990
24845,156687,0.068252059,Site29,2001
24846,182076,0.090785008,Site29,1998
24847,13849,0.041553492,Site29,1975
24848,10121,0.044586199,Site29,1975
24849,13435,0.044595036,Site29,1975
24850,176406,0.044590336,Site29,2011
24851,103838,0.044593495,Site29,1996
24852,105938,0.044605063,Site29,1999
24853,134238,0.044597101,Site29,1994
24854,255578,0.044597657,Site29,2004
24855,162975,0.047146178,Site29,1988
24856,83240,0.064369597,Site29,1982
24857,114502,0.055760883,Site29,1996
24858,13849,0.055768343,Site29,1975
24859,66032,0.044600703,Site29,1997
24860,350000,0.045835053,Site29,2016
24861,11571,0.054935548,Site29,1975
24862,64890,0.030674607,Site29,1982
24863,425544,0.040905009,Site29,2007
24864,151086,0.040912825,Site29,2001
24865,104261,0.040919851,Site29,1996
24866,98885,0.034955539,Site29,1995
24867,140012,0.042735135,Site29,1988
24868,190165,0.042730158,Site29,2010
24869,426405,0.04274058,Site29,2015
24870,397113,0.042744293,Site29,2006
24871,316018,0.042738207,Site29,2011
24872,11982,0.042724063,Site29,1975
24873,191242,0.042739546,Site29,1993
24874,18486,0.042734983,Site29,1977
24875,198635,0.042746389,Site29,2004
24876,400648,0.042735959,Site29,2014
24877,381076,0.04273452,Site29,2014
24878,451075,0.042735152,Site29,2015
24879,48600,0.042734773,Site29,1986
24880,212642,0.075782952,Site29,2002
24881,268399,0.031534618,Site29,2011
24882,233767,0.022308071,Site29,2011
24883,383558,0.042738233,Site29,2014
24884,314878,0.042735877,Site29,2013
24885,384801,0.04273583,Site29,2007
24886,180320,0.042736987,Site29,2002
24887,12813,0.042727877,Site29,1975
24888,128924,0.042724305,Site29,1994
24889,75388,0.042729108,Site29,1980
24890,110099,0.042719803,Site29,1995
24891,186348,0.042725231,Site29,2010
24892,13021,0.042719089,Site29,1975
24893,19680,0.042711934,Site29,1977
24894,109823,0.0427134,Site29,1987
24895,281387,0.042713825,Site29,2011
24896,435745,0.042707862,Site29,2015
24897,432496,0.047519688,Site29,2015
24898,13021,0.042675017,Site29,1975
24899,154013,0.042686763,Site29,1994
24900,49437,0.042693256,Site29,1986
24901,33344,0.042689835,Site29,1978
24902,340910,0.042699016,Site29,2011
24903,450800,0.042699649,Site29,2016
24904,448000,0.042700132,Site29,2016
24905,231196,0.042711836,Site29,2004
24906,89245,0.042710965,Site29,1983
24907,133142,0.042717889,Site29,1989
24908,12612,0.0427167,Site29,1975
24909,43929,0.042727521,Site29,1982
24910,38628,0.042729151,Site29,1979
24911,73997,0.04273242,Site29,2000
24912,112258,0.044619424,Site29,1996
24913,134372,0.042165143,Site29,2000
24914,11982,0.046455875,Site29,1975
24915,13021,0.046456589,Site29,1975
24916,20677,0.046451131,Site29,1977
24917,13021,0.046470856,Site29,1975
24918,45231,0.046464457,Site29,1986
24919,137619,0.046465773,Site29,2000
24920,179456,0.046460883,Site29,2003
24921,155072,0.046463632,Site29,2010
24922,125987,0.04646212,Site29,1993
24923,91590,0.046473068,Site29,2003
24924,153881,0.046473466,Site29,1991
24925,183060,0.046472304,Site29,2000
24926,125404,0.053126327,Site29,1999
24927,230876,0.045846177,Site29,2006
24928,329694,0.045824069,Site29,2005
24929,48359,0.045795142,Site29,1983
24930,49923,0.045770106,Site29,1982
24931,46311,0.045740931,Site29,1985
24932,281281,0.045722358,Site29,2012
24933,13021,0.045685664,Site29,1975
24934,13021,0.045665501,Site29,1975
24935,57047,0.04563426,Site29,1987
24936,13021,0.045605924,Site29,1975
24937,132081,0.045586215,Site29,1994
24938,13021,0.045552885,Site29,1975
24939,490000,0.045534622,Site29,2008
24940,84886,0.036030345,Site29,1986
24941,433314,0.040281544,Site29,2005
24942,314622,0.01480934,Site29,2005
24943,314774,0.015495197,Site29,2013
24944,215960,0.024543254,Site29,2008
24945,1418681,0.15344292,Site29,2014
24946,139151,0.055065535,Site29,2000
24947,377255,0.046683282,Site29,2008
24948,244248,0.045996149,Site29,2010
24949,254436,0.040844469,Site29,2012
24950,21073,0.040847128,Site29,1977
24951,19060,0.040846228,Site29,1976
24952,252215,0.040848335,Site29,2004
24953,12612,0.040847383,Site29,1975
24954,187185,0.040851522,Site29,2003
24955,132276,0.040843793,Site29,2009
24956,14061,0.054168463,Site29,1975
24957,300514,0.045644875,Site29,2015
24958,238762,0.045640028,Site29,2004
24959,105655,0.045625402,Site29,1997
24960,187917,0.045622291,Site29,2003
24961,485600,0.045608999,Site29,2008
24962,196271,0.045605381,Site29,2010
24963,248988,0.045601815,Site29,2007
24964,345079,0.045585205,Site29,2008
24965,13849,0.045735208,Site29,1975
24966,56932,0.127737534,Site29,1975
24967,251320,0.026092969,Site29,2013
24968,220987,0.018261361,Site29,2004
24969,178355,0.018947669,Site29,2011
24970,13569,0.039972279,Site29,1983
24971,160995,0.028181685,Site29,2009
24972,312070,0.014853991,Site29,2013
24973,79212,0.014490029,Site29,1988
24974,166147,0.111457237,Site29,1996
24975,312070,0.051360483,Site29,2013
24976,32674,0.022160382,Site29,1979
24977,21445,0.013765795,Site29,1979
24978,212441,0.04813319,Site29,1990
24979,283827,0.04814291,Site29,2012
24980,162468,0.047289354,Site29,2010
24981,577201,0.046141093,Site29,2007
24982,74869,0.027049917,Site29,2002
24983,147654,0.05730765,Site29,1999
24984,330283,0.05731079,Site29,2004
24985,417836,0.0504201,Site29,2011
24986,14061,0.048134882,Site29,1975
24987,14061,0.048141344,Site29,1975
24988,24042,0.048123831,Site29,1979
24989,107993,0.047677385,Site29,1997
24990,82740,0.047381887,Site29,1981
24991,197352,0.048529149,Site29,2012
24992,330251,0.047367547,Site29,2011
24993,231529,0.047370726,Site29,1992
24994,207982,0.054581221,Site29,2003
24995,270780,0.048082668,Site29,2011
24996,494800,0.048070375,Site29,2016
24997,78706,0.048056326,Site29,1983
24998,126983,0.048055943,Site29,1995
24999,1800000,0.078086235,Site11,2016
25000,1424800,0.078077211,Site11,2016
25001,324451,0.071476312,Site11,1999
25002,2149800,0.078075381,Site11,2016
25003,885140,0.13068617,Site11,2011
25004,779226,0.064596951,Site11,2011
25005,2402093,0.185309704,Site11,2004
25006,1131771,0.195876229,Site11,2007
25007,728164,0.139243409,Site11,2013
25008,2184495,0.216539704,Site11,2013
25009,366121,0.076022232,Site11,1993
25010,292893,0.05401997,Site11,1993
25011,109608,0.054069497,Site11,1982
25012,31038,0.054111912,Site11,1975
25013,61955,0.054153546,Site11,1979
25014,194829,0.053369991,Site11,1994
25015,199662,0.051401475,Site11,2002
25016,54520548,3.411747214,Site11,2010
25017,432903,0.067591282,Site11,2011
25018,62930,0.068766682,Site11,1979
25019,103889,0.074563632,Site11,1987
25020,46955,0.075655391,Site11,1977
25021,435128,0.069612959,Site11,2009
25022,616000,0.082989309,Site11,2016
25023,36800,0.046688845,Site11,1977
25024,304575,0.051408811,Site11,2015
25025,135956,0.041970654,Site11,1998
25026,172138,0.053159732,Site11,1994
25027,123818,0.06968589,Site11,1997
25028,57553,0.100035485,Site11,1975
25029,124468,0.07031799,Site11,1986
25030,217162,0.071305259,Site11,1989
25031,600520,0.072882566,Site11,2004
25032,621320,0.060361606,Site11,2014
25033,862962,0.060355516,Site11,2015
25034,520117,0.060355862,Site11,2013
